tx_id,timestamp,tuple_id,column_id
200,200,173,3
201,201,8031,0
202,202,9,0
203,203,0,9
204,204,0,1
205,205,1,8
206,206,0,8
207,207,51,0
208,208,0,1
209,209,10,1
210,210,61,1
211,211,19,3
212,212,0,1
213,213,255,1
214,214,78,9
215,215,105,7
216,216,0,4
217,217,0,1
218,218,2508,0
219,219,4,0
220,220,2,10
221,221,8,1
222,222,43,12
223,223,5079,4
224,224,1,0
225,225,2352,17
226,226,0,6
227,227,15,13
228,228,32,13
229,229,0,3
230,230,0,10
231,231,5,1
232,232,6823,9
233,233,22,9
234,234,2855,1
235,235,255,17
236,236,7,1
237,237,192,1
238,238,0,4
239,239,0,17
240,240,377,11
241,241,229,11
242,242,1,7
243,243,12,3
244,244,24,2
245,245,727,6
246,246,24,0
247,247,4,0
248,248,3,0
249,249,5,0
250,250,39,7
251,251,724,0
252,252,6,0
253,253,1,8
254,254,1,1
255,255,114,1
256,256,307,3
257,257,0,6
258,258,0,2
259,259,22,0
260,260,0,0
261,261,349,5
262,262,2,1
263,263,0,0
264,264,2153,17
265,265,0,0
266,266,1,17
267,267,0,1
268,268,0,0
269,269,0,1
270,270,0,13
271,271,0,11
272,272,0,0
273,273,21,8
274,274,53,0
275,275,4,1
276,276,2,4
277,277,10,12
278,278,832,11
279,279,541,2
280,280,0,18
281,281,0,2
282,282,1,1
283,283,1,7
284,284,17,7
285,285,5,13
286,286,0,16
287,287,3,9
288,288,11,1
289,289,0,0
290,290,402,4
291,291,0,12
292,292,2353,5
293,293,0,0
294,294,476,3
295,295,1443,1
296,296,10155,11
297,297,247,15
298,298,178,2
299,299,35,0
300,300,177,18
301,301,0,9
302,302,13,0
303,303,10,10
304,304,606,17
305,305,7,6
306,306,3,1
307,307,34,6
308,308,1,0
309,309,0,1
310,310,8,16
311,311,5,16
312,312,1,3
313,313,3,3
314,314,3,6
315,315,2,5
316,316,3,7
317,317,56,16
318,318,2,7
319,319,4245,2
320,320,1940,1
321,321,8,10
322,322,2,0
323,323,13,8
324,324,518,1
325,325,39,6
326,326,256,2
327,327,12,1
328,328,32,14
329,329,1,0
330,330,99,0
331,331,0,2
332,332,62,3
333,333,640,5
334,334,0,1
335,335,26,2
336,336,0,1
337,337,89,0
338,338,0,7
339,339,3064,1
340,340,0,2
341,341,5551,0
342,342,243,1
343,343,22,8
344,344,186,2
345,345,223,10
346,346,3945,12
347,347,1,0
348,348,21,9
349,349,0,0
350,350,27,5
351,351,0,1
352,352,16,2
353,353,18,1
354,354,7,5
355,355,11,0
356,356,144,4
357,357,237,0
358,358,9,3
359,359,23,8
360,360,2735,0
361,361,0,3
362,362,0,7
363,363,0,1
364,364,41,1
365,365,5,11
366,366,166,0
367,367,47,0
368,368,2,4
369,369,1319,10
370,370,142,12
371,371,1,3
372,372,3,3
373,373,2,8
374,374,0,15
375,375,0,10
376,376,3078,0
377,377,5,6
378,378,3,0
379,379,93,1
380,380,15,0
381,381,3079,17
382,382,181,0
383,383,8,1
384,384,3,7
385,385,12705,0
386,386,81,10
387,387,4513,0
388,388,0,0
389,389,536,0
390,390,33,1
391,391,0,1
392,392,20,6
393,393,56,1
394,394,0,2
395,395,6,14
396,396,353,0
397,397,2,13
398,398,6,17
399,399,6,8
400,400,2,7
401,401,2033,0
402,402,183,2
403,403,0,1
404,404,18019,1
405,405,901,0
406,406,1,0
407,407,425,0
408,408,0,11
409,409,19375,2
410,410,45,0
411,411,38,0
412,412,0,0
413,413,1284,4
414,414,0,9
415,415,1,1
416,416,0,2
417,417,172,3
418,418,0,1
419,419,1711,2
420,420,40,1
421,421,0,0
422,422,0,2
423,423,0,1
424,424,24,10
425,425,245,0
426,426,1,5
427,427,525,0
428,428,0,2
429,429,243,4
430,430,2521,12
431,431,161,0
432,432,64,4
433,433,433,0
434,434,0,0
435,435,0,1
436,436,0,4
437,437,10,0
438,438,113,18
439,439,31,14
440,440,541,0
441,441,0,1
442,442,99,0
443,443,0,0
444,444,1,7
445,445,73,0
446,446,10357,0
447,447,26,0
448,448,0,0
449,449,27,9
450,450,0,2
451,451,992,2
452,452,73,16
453,453,0,0
454,454,0,3
455,455,0,0
456,456,10300,14
457,457,6,0
458,458,190,1
459,459,33,12
460,460,18,2
461,461,0,14
462,462,3945,4
463,463,2,0
464,464,19,6
465,465,65,0
466,466,37,16
467,467,3438,15
468,468,0,12
469,469,10,10
470,470,4,2
471,471,7,0
472,472,0,0
473,473,0,0
474,474,1,10
475,475,2,0
476,476,5,1
477,477,25,0
478,478,32,0
479,479,4,11
480,480,4,6
481,481,1,7
482,482,20,2
483,483,2,0
484,484,0,0
485,485,5,2
486,486,7,2
487,487,1,0
488,488,18,4
489,489,17,1
490,490,67,2
491,491,37,1
492,492,39,5
493,493,2,0
494,494,200,1
495,495,14,6
496,496,5,0
497,497,30,0
498,498,3,0
499,499,10,4
500,500,102,0
501,501,1037,0
502,502,2157,3
503,503,10,2
504,504,11,10
505,505,239,0
506,506,2,10
507,507,429,0
508,508,9,2
509,509,0,1
510,510,0,2
511,511,463,17
512,512,0,5
513,513,1,12
514,514,2,0
515,515,0,1
516,516,2,2
517,517,110,2
518,518,0,0
519,519,363,0
520,520,595,8
521,521,3,2
522,522,0,0
523,523,23,0
524,524,0,18
525,525,3,5
526,526,5483,7
527,527,17066,5
528,528,161,2
529,529,2,0
530,530,57,1
531,531,70,4
532,532,4,9
533,533,34,17
534,534,0,2
535,535,1,9
536,536,11,0
537,537,0,0
538,538,0,0
539,539,421,0
540,540,13788,7
541,541,15,5
542,542,441,0
543,543,14341,0
544,544,0,13
545,545,6,1
546,546,4,0
547,547,0,0
548,548,129,6
549,549,5,1
550,550,7,2
551,551,0,0
552,552,0,0
553,553,1585,0
554,554,0,0
555,555,1,0
556,556,1,2
557,557,8,2
558,558,20,0
559,559,9,17
560,560,0,0
561,561,1,5
562,562,476,1
563,563,33,3
564,564,37,0
565,565,47,0
566,566,142,2
567,567,0,0
568,568,3,4
569,569,13,1
570,570,2,8
571,571,483,0
572,572,8,7
573,573,154,1
574,574,549,1
575,575,10,0
576,576,1671,1
577,577,20,4
578,578,533,0
579,579,2,0
580,580,9,0
581,581,12,6
582,582,0,0
583,583,4,8
584,584,1984,8
585,585,31,0
586,586,0,1
587,587,2,5
588,588,0,1
589,589,0,5
590,590,2502,5
591,591,6,1
592,592,2,16
593,593,23,0
594,594,0,3
595,595,1,0
596,596,68,1
597,597,32,0
598,598,10889,1
599,599,28,3
600,600,8,15
601,601,140,0
602,602,1463,3
603,603,83,0
604,604,6262,0
605,605,185,4
606,606,715,2
607,607,0,3
608,608,96,4
609,609,6,0
610,610,15,11
611,611,39,3
612,612,7569,0
613,613,11891,1
614,614,1,9
615,615,98,17
616,616,120,3
617,617,2,4
618,618,0,7
619,619,0,14
620,620,173,2
621,621,8,0
622,622,12264,10
623,623,7,10
624,624,9649,16
625,625,4,0
626,626,218,1
627,627,0,7
628,628,15,0
629,629,247,1
630,630,2346,13
631,631,338,19
632,632,0,7
633,633,3,16
634,634,0,8
635,635,0,5
636,636,50,5
637,637,76,0
638,638,165,13
639,639,698,0
640,640,105,10
641,641,243,5
642,642,0,0
643,643,1,6
644,644,28,4
645,645,612,2
646,646,0,9
647,647,10,2
648,648,51,13
649,649,0,2
650,650,4,1
651,651,1247,0
652,652,48,2
653,653,1,4
654,654,557,2
655,655,3,13
656,656,562,5
657,657,2,0
658,658,21,0
659,659,4,0
660,660,1,1
661,661,1040,1
662,662,0,0
663,663,0,3
664,664,2,1
665,665,80,18
666,666,267,1
667,667,19130,0
668,668,2,5
669,669,4,3
670,670,0,0
671,671,18,3
672,672,18365,2
673,673,66,1
674,674,22,13
675,675,4,16
676,676,1896,1
677,677,9,3
678,678,0,1
679,679,3,1
680,680,0,13
681,681,0,1
682,682,0,5
683,683,6,0
684,684,32,0
685,685,2,8
686,686,5,3
687,687,5601,1
688,688,123,1
689,689,13,4
690,690,1,7
691,691,1283,9
692,692,1,1
693,693,2,5
694,694,1654,0
695,695,12,1
696,696,109,5
697,697,21,2
698,698,39,4
699,699,2,8
700,700,1,7
701,701,2,2
702,702,0,0
703,703,822,3
704,704,1,19
705,705,16,16
706,706,213,5
707,707,190,0
708,708,5,14
709,709,8,4
710,710,16625,1
711,711,49,6
712,712,298,0
713,713,1440,1
714,714,200,0
715,715,0,8
716,716,16,3
717,717,0,6
718,718,39,2
719,719,5042,0
720,720,10,0
721,721,5,1
722,722,0,3
723,723,5689,0
724,724,0,0
725,725,0,1
726,726,1,1
727,727,0,8
728,728,6,0
729,729,11,1
730,730,2,4
731,731,0,15
732,732,0,0
733,733,3,16
734,734,0,1
735,735,64,0
736,736,1,5
737,737,2,0
738,738,4,6
739,739,5,5
740,740,0,10
741,741,0,2
742,742,664,2
743,743,0,0
744,744,10,7
745,745,8,5
746,746,2,8
747,747,5,1
748,748,181,0
749,749,457,1
750,750,1,0
751,751,2,3
752,752,1,6
753,753,8,13
754,754,54,5
755,755,1,0
756,756,2,0
757,757,2680,2
758,758,0,9
759,759,7,6
760,760,75,3
761,761,0,12
762,762,0,6
763,763,0,0
764,764,2051,1
765,765,0,13
766,766,0,3
767,767,0,2
768,768,0,0
769,769,28,1
770,770,1,1
771,771,17,12
772,772,21,2
773,773,525,11
774,774,0,2
775,775,563,0
776,776,28,15
777,777,0,2
778,778,163,4
779,779,584,0
780,780,1,0
781,781,2050,11
782,782,6,0
783,783,24,1
784,784,11918,13
785,785,3,6
786,786,292,4
787,787,2,0
788,788,237,0
789,789,23,0
790,790,1,1
791,791,4,0
792,792,2,0
793,793,0,18
794,794,0,14
795,795,2,0
796,796,0,1
797,797,0,11
798,798,88,0
799,799,72,2
800,800,104,2
801,801,2,0
802,802,1114,5
803,803,22,0
804,804,0,18
805,805,0,1
806,806,60,0
807,807,0,6
808,808,10,9
809,809,15055,8
810,810,0,7
811,811,0,4
812,812,15735,10
813,813,20,0
814,814,0,0
815,815,1291,4
816,816,922,0
817,817,13,18
818,818,28,15
819,819,1,0
820,820,0,0
821,821,22,2
822,822,2,9
823,823,44,5
824,824,421,1
825,825,0,0
826,826,22,9
827,827,1,1
828,828,815,4
829,829,1,15
830,830,25,2
831,831,15,4
832,832,4,6
833,833,51,17
834,834,89,3
835,835,17,15
836,836,134,0
837,837,11459,10
838,838,5,0
839,839,10,0
840,840,0,0
841,841,226,1
842,842,11,6
843,843,4,0
844,844,0,2
845,845,1106,18
846,846,4,9
847,847,54,5
848,848,0,0
849,849,5977,4
850,850,0,7
851,851,0,2
852,852,621,1
853,853,1785,3
854,854,1,10
855,855,7,4
856,856,98,11
857,857,887,0
858,858,3,12
859,859,11,2
860,860,108,4
861,861,95,7
862,862,187,1
863,863,17,2
864,864,0,12
865,865,1483,1
866,866,699,0
867,867,233,4
868,868,0,4
869,869,1,5
870,870,111,1
871,871,0,0
872,872,10046,0
873,873,3,8
874,874,82,3
875,875,1061,2
876,876,4,6
877,877,2,1
878,878,25,0
879,879,19,4
880,880,4,13
881,881,23,1
882,882,3023,0
883,883,7,0
884,884,0,0
885,885,3,2
886,886,4,4
887,887,0,17
888,888,0,15
889,889,55,1
890,890,2,11
891,891,4981,0
892,892,1,2
893,893,0,2
894,894,126,1
895,895,934,4
896,896,1,2
897,897,0,1
898,898,0,1
899,899,11,8
900,900,7,0
901,901,1,2
902,902,0,9
903,903,8,0
904,904,5620,1
905,905,39,1
906,906,9,1
907,907,0,4
908,908,1,4
909,909,2,17
910,910,146,4
911,911,860,1
912,912,1412,1
913,913,11887,1
914,914,11084,3
915,915,4734,10
916,916,0,0
917,917,0,19
918,918,2,6
919,919,15,8
920,920,0,2
921,921,494,0
922,922,27,14
923,923,13,2
924,924,0,3
925,925,1,0
926,926,0,0
927,927,549,0
928,928,20,0
929,929,100,1
930,930,2,0
931,931,3,11
932,932,4,8
933,933,137,15
934,934,162,0
935,935,1,12
936,936,3520,1
937,937,0,4
938,938,1260,0
939,939,0,14
940,940,1,0
941,941,500,10
942,942,0,12
943,943,4,7
944,944,6,1
945,945,1,0
946,946,74,0
947,947,543,2
948,948,826,6
949,949,2,14
950,950,12,0
951,951,1,14
952,952,1,2
953,953,0,2
954,954,3389,3
955,955,1070,0
956,956,173,15
957,957,11,2
958,958,9,0
959,959,12,3
960,960,13,0
961,961,5,2
962,962,0,2
963,963,0,7
964,964,4641,1
965,965,8,1
966,966,4760,1
967,967,0,3
968,968,15,12
969,969,1,0
970,970,1,0
971,971,0,3
972,972,0,1
973,973,1962,0
974,974,2,15
975,975,25,0
976,976,7,2
977,977,4,4
978,978,12,7
979,979,0,0
980,980,13550,17
981,981,316,3
982,982,108,0
983,983,7,1
984,984,0,0
985,985,2138,0
986,986,2,1
987,987,0,5
988,988,2,19
989,989,221,0
990,990,29,2
991,991,122,5
992,992,218,1
993,993,1,3
994,994,2297,0
995,995,5,0
996,996,34,5
997,997,0,4
998,998,15887,0
999,999,1,2
1000,1000,0,3
1001,1001,6,6
1002,1002,0,0
1003,1003,0,3
1004,1004,31,0
1005,1005,4,0
1006,1006,2197,0
1007,1007,2,5
1008,1008,89,0
1009,1009,7,0
1010,1010,42,0
1011,1011,23,13
1012,1012,7,1
1013,1013,4380,11
1014,1014,2,2
1015,1015,0,2
1016,1016,51,0
1017,1017,496,0
1018,1018,0,3
1019,1019,6,0
1020,1020,1170,0
1021,1021,120,2
1022,1022,15071,0
1023,1023,12,2
1024,1024,42,3
1025,1025,2,0
1026,1026,4101,19
1027,1027,3,0
1028,1028,104,0
1029,1029,4,9
1030,1030,16,0
1031,1031,83,5
1032,1032,10,11
1033,1033,1585,3
1034,1034,5,4
1035,1035,37,9
1036,1036,2,0
1037,1037,4,6
1038,1038,6,2
1039,1039,0,0
1040,1040,0,6
1041,1041,46,0
1042,1042,40,0
1043,1043,43,8
1044,1044,0,3
1045,1045,2,4
1046,1046,0,3
1047,1047,175,0
1048,1048,639,0
1049,1049,1,4
1050,1050,46,5
1051,1051,0,0
1052,1052,1,0
1053,1053,0,0
1054,1054,1,0
1055,1055,49,3
1056,1056,1700,6
1057,1057,0,5
1058,1058,13,0
1059,1059,66,10
1060,1060,4724,3
1061,1061,25,0
1062,1062,1,2
1063,1063,29,0
1064,1064,2,0
1065,1065,9136,5
1066,1066,4,0
1067,1067,55,4
1068,1068,0,4
1069,1069,4,17
1070,1070,834,14
1071,1071,25,3
1072,1072,6,4
1073,1073,3064,15
1074,1074,569,1
1075,1075,2,18
1076,1076,14,0
1077,1077,8,2
1078,1078,31,17
1079,1079,2,3
1080,1080,1,5
1081,1081,1789,0
1082,1082,2301,14
1083,1083,474,9
1084,1084,9735,0
1085,1085,113,18
1086,1086,146,2
1087,1087,142,6
1088,1088,8,5
1089,1089,6,4
1090,1090,1,8
1091,1091,36,0
1092,1092,1,3
1093,1093,1,2
1094,1094,20,16
1095,1095,4,0
1096,1096,1,3
1097,1097,305,0
1098,1098,639,13
1099,1099,0,17
1100,1100,0,13
1101,1101,2,6
1102,1102,231,9
1103,1103,442,5
1104,1104,0,13
1105,1105,166,1
1106,1106,0,0
1107,1107,4,3
1108,1108,19040,3
1109,1109,0,2
1110,1110,0,11
1111,1111,5,2
1112,1112,28,9
1113,1113,2847,0
1114,1114,10558,6
1115,1115,0,1
1116,1116,0,0
1117,1117,209,1
1118,1118,1,12
1119,1119,1006,0
1120,1120,44,0
1121,1121,0,6
1122,1122,396,0
1123,1123,0,1
1124,1124,5,3
1125,1125,15,0
1126,1126,9,1
1127,1127,56,3
1128,1128,39,6
1129,1129,15191,0
1130,1130,19594,4
1131,1131,11,18
1132,1132,0,12
1133,1133,91,5
1134,1134,9287,1
1135,1135,2,0
1136,1136,7,0
1137,1137,5,12
1138,1138,0,0
1139,1139,48,0
1140,1140,3,0
1141,1141,200,8
1142,1142,393,5
1143,1143,331,0
1144,1144,5,8
1145,1145,2,3
1146,1146,118,3
1147,1147,244,19
1148,1148,9,19
1149,1149,1183,2
1150,1150,0,2
1151,1151,899,12
1152,1152,0,0
1153,1153,0,1
1154,1154,12,2
1155,1155,0,0
1156,1156,0,0
1157,1157,0,7
1158,1158,5,10
1159,1159,167,3
1160,1160,0,2
1161,1161,39,1
1162,1162,341,3
1163,1163,0,17
1164,1164,0,5
1165,1165,641,0
1166,1166,341,0
1167,1167,13,5
1168,1168,320,1
1169,1169,0,6
1170,1170,4,0
1171,1171,103,0
1172,1172,1,1
1173,1173,124,2
1174,1174,10,1
1175,1175,121,4
1176,1176,7,0
1177,1177,3,1
1178,1178,1,0
1179,1179,1,7
1180,1180,123,1
1181,1181,0,0
1182,1182,0,2
1183,1183,0,9
1184,1184,0,0
1185,1185,341,1
1186,1186,4,0
1187,1187,14373,0
1188,1188,0,0
1189,1189,39,2
1190,1190,6,4
1191,1191,4,6
1192,1192,834,0
1193,1193,8990,3
1194,1194,800,18
1195,1195,0,0
1196,1196,1,18
1197,1197,40,2
1198,1198,1,6
1199,1199,99,1
1200,1200,17,0
1201,1201,14,4
1202,1202,371,0
1203,1203,74,8
1204,1204,0,10
1205,1205,0,7
1206,1206,23,5
1207,1207,8,1
1208,1208,1,1
1209,1209,5,3
1210,1210,133,0
1211,1211,360,0
1212,1212,16,1
1213,1213,3,7
1214,1214,1,2
1215,1215,11,14
1216,1216,2,1
1217,1217,16,9
1218,1218,50,17
1219,1219,0,1
1220,1220,0,0
1221,1221,1,0
1222,1222,1219,17
1223,1223,36,5
1224,1224,0,0
1225,1225,1119,1
1226,1226,7,1
1227,1227,8,6
1228,1228,3035,3
1229,1229,0,7
1230,1230,1,8
1231,1231,20,0
1232,1232,0,0
1233,1233,52,0
1234,1234,1,8
1235,1235,0,16
1236,1236,1,0
1237,1237,5,5
1238,1238,0,6
1239,1239,0,0
1240,1240,635,0
1241,1241,2,3
1242,1242,3,0
1243,1243,0,13
1244,1244,3,0
1245,1245,1,0
1246,1246,25,10
1247,1247,1,1
1248,1248,1078,17
1249,1249,2635,0
1250,1250,0,3
1251,1251,0,5
1252,1252,0,0
1253,1253,28,2
1254,1254,0,2
1255,1255,553,5
1256,1256,127,0
1257,1257,323,1
1258,1258,12,2
1259,1259,17797,16
1260,1260,0,4
1261,1261,4,19
1262,1262,2,0
1263,1263,4221,12
1264,1264,18,9
1265,1265,263,0
1266,1266,0,5
1267,1267,9865,5
1268,1268,9,4
1269,1269,9,0
1270,1270,7810,1
1271,1271,3,0
1272,1272,4,14
1273,1273,20,6
1274,1274,0,14
1275,1275,2,0
1276,1276,0,2
1277,1277,0,0
1278,1278,706,3
1279,1279,21,4
1280,1280,3,16
1281,1281,4,1
1282,1282,5,10
1283,1283,32,11
1284,1284,2461,2
1285,1285,2838,0
1286,1286,4,1
1287,1287,2,7
1288,1288,6,5
1289,1289,17,10
1290,1290,7,14
1291,1291,41,3
1292,1292,15,2
1293,1293,2,0
1294,1294,2,1
1295,1295,3,1
1296,1296,0,10
1297,1297,0,14
1298,1298,86,3
1299,1299,4,13
1300,1300,1,0
1301,1301,16,4
1302,1302,129,2
1303,1303,1,1
1304,1304,361,0
1305,1305,2504,7
1306,1306,22,0
1307,1307,46,1
1308,1308,0,0
1309,1309,3894,0
1310,1310,4,0
1311,1311,2303,4
1312,1312,19,0
1313,1313,0,0
1314,1314,0,1
1315,1315,52,0
1316,1316,16,5
1317,1317,0,4
1318,1318,111,2
1319,1319,551,15
1320,1320,9,8
1321,1321,7,3
1322,1322,0,12
1323,1323,197,0
1324,1324,2,1
1325,1325,894,2
1326,1326,3,0
1327,1327,16,11
1328,1328,1,0
1329,1329,0,1
1330,1330,168,6
1331,1331,9,0
1332,1332,13,0
1333,1333,6666,2
1334,1334,6327,13
1335,1335,585,0
1336,1336,0,0
1337,1337,22,12
1338,1338,884,1
1339,1339,3,13
1340,1340,0,1
1341,1341,282,1
1342,1342,8,3
1343,1343,16,0
1344,1344,11006,1
1345,1345,25,0
1346,1346,5,0
1347,1347,3,0
1348,1348,5,1
1349,1349,0,10
1350,1350,222,1
1351,1351,431,4
1352,1352,1,8
1353,1353,2,2
1354,1354,822,2
1355,1355,0,3
1356,1356,11,0
1357,1357,7,18
1358,1358,58,2
1359,1359,0,0
1360,1360,46,2
1361,1361,3,0
1362,1362,27,10
1363,1363,0,0
1364,1364,7,3
1365,1365,11,0
1366,1366,1,0
1367,1367,0,14
1368,1368,0,6
1369,1369,2,0
1370,1370,0,0
1371,1371,4079,1
1372,1372,4,0
1373,1373,274,1
1374,1374,8676,11
1375,1375,0,12
1376,1376,38,1
1377,1377,778,15
1378,1378,32,0
1379,1379,5,1
1380,1380,5,6
1381,1381,0,10
1382,1382,12,0
1383,1383,15981,0
1384,1384,5525,1
1385,1385,0,1
1386,1386,70,12
1387,1387,2,1
1388,1388,1453,16
1389,1389,0,0
1390,1390,3059,9
1391,1391,430,2
1392,1392,0,4
1393,1393,0,1
1394,1394,410,0
1395,1395,0,0
1396,1396,13,0
1397,1397,1914,6
1398,1398,17,0
1399,1399,4,1
1400,1400,6,6
1401,1401,0,0
1402,1402,7338,9
1403,1403,2,1
1404,1404,0,2
1405,1405,1,0
1406,1406,6471,0
1407,1407,0,10
1408,1408,721,1
1409,1409,72,2
1410,1410,380,0
1411,1411,9073,1
1412,1412,464,8
1413,1413,3688,5
1414,1414,0,0
1415,1415,225,0
1416,1416,14,4
1417,1417,14,1
1418,1418,1335,0
1419,1419,8025,7
1420,1420,69,0
1421,1421,8,0
1422,1422,6,0
1423,1423,4,4
1424,1424,3,0
1425,1425,4,3
1426,1426,0,1
1427,1427,0,2
1428,1428,179,16
1429,1429,6,0
1430,1430,2700,0
1431,1431,26,3
1432,1432,0,0
1433,1433,0,2
1434,1434,1,0
1435,1435,9028,17
1436,1436,1,9
1437,1437,11,6
1438,1438,3082,4
1439,1439,9438,2
1440,1440,1,14
1441,1441,0,4
1442,1442,0,14
1443,1443,0,2
1444,1444,0,5
1445,1445,17,0
1446,1446,1780,2
1447,1447,13,8
1448,1448,30,2
1449,1449,0,12
1450,1450,242,0
1451,1451,27,6
1452,1452,681,0
1453,1453,4243,0
1454,1454,3,0
1455,1455,0,18
1456,1456,1,10
1457,1457,5,0
1458,1458,3911,0
1459,1459,3,3
1460,1460,158,7
1461,1461,13,7
1462,1462,0,0
1463,1463,2,9
1464,1464,39,0
1465,1465,48,1
1466,1466,5,3
1467,1467,1,7
1468,1468,85,6
1469,1469,0,0
1470,1470,3119,1
1471,1471,0,9
1472,1472,0,8
1473,1473,9,0
1474,1474,11,0
1475,1475,10,0
1476,1476,5,1
1477,1477,16690,0
1478,1478,8,1
1479,1479,8,0
1480,1480,5,1
1481,1481,0,0
1482,1482,21,0
1483,1483,1,2
1484,1484,33,9
1485,1485,0,0
1486,1486,10747,0
1487,1487,7,3
1488,1488,1276,10
1489,1489,7,1
1490,1490,0,11
1491,1491,336,0
1492,1492,37,4
1493,1493,184,2
1494,1494,5,5
1495,1495,33,0
1496,1496,591,6
1497,1497,31,0
1498,1498,3,1
1499,1499,43,1
1500,1500,48,2
1501,1501,5819,4
1502,1502,3,4
1503,1503,5,2
1504,1504,287,4
1505,1505,10,3
1506,1506,101,2
1507,1507,7,1
1508,1508,1,18
1509,1509,113,0
1510,1510,0,6
1511,1511,0,7
1512,1512,30,0
1513,1513,116,18
1514,1514,1224,1
1515,1515,1,0
1516,1516,0,18
1517,1517,5138,4
1518,1518,0,6
1519,1519,0,12
1520,1520,1,0
1521,1521,12,6
1522,1522,967,0
1523,1523,138,0
1524,1524,72,0
1525,1525,0,0
1526,1526,3,19
1527,1527,8,4
1528,1528,0,11
1529,1529,1,0
1530,1530,2,0
1531,1531,0,1
1532,1532,14,4
1533,1533,69,0
1534,1534,0,1
1535,1535,8,8
1536,1536,185,7
1537,1537,117,0
1538,1538,300,0
1539,1539,6,0
1540,1540,327,1
1541,1541,1,2
1542,1542,3,3
1543,1543,0,2
1544,1544,7,0
1545,1545,4,0
1546,1546,1,0
1547,1547,123,0
1548,1548,2,9
1549,1549,1,1
1550,1550,0,0
1551,1551,5,16
1552,1552,2,1
1553,1553,3,4
1554,1554,1,4
1555,1555,143,0
1556,1556,2656,9
1557,1557,9,7
1558,1558,35,6
1559,1559,720,3
1560,1560,19188,6
1561,1561,26,3
1562,1562,1108,0
1563,1563,1638,2
1564,1564,211,3
1565,1565,7,13
1566,1566,0,11
1567,1567,0,2
1568,1568,8,2
1569,1569,9,6
1570,1570,4,9
1571,1571,17,3
1572,1572,15,0
1573,1573,423,1
1574,1574,0,18
1575,1575,1,5
1576,1576,216,4
