tx_id,timestamp,tuple_id,column_id
183,183,14,4
184,184,1833,2
185,185,576,0
186,186,27,15
187,187,0,5
188,188,1407,8
189,189,8,19
190,190,10313,0
191,191,6,0
192,192,1,0
193,193,3406,3
194,194,2,2
195,195,3,0
196,196,299,0
197,197,5370,12
198,198,3,10
199,199,14,1
200,200,1939,3
201,201,14886,0
202,202,106,0
203,203,2,9
204,204,0,1
205,205,5,8
206,206,1,8
207,207,681,0
208,208,1,1
209,209,112,1
210,210,811,1
211,211,247,3
212,212,4,1
213,213,2566,1
214,214,1012,9
215,215,1296,7
216,216,1,4
217,217,1,1
218,218,9360,0
219,219,35,0
220,220,12,10
221,221,93,1
222,222,583,12
223,223,12561,4
224,224,10,0
225,225,9094,17
226,226,0,6
227,227,188,13
228,228,431,13
229,229,1,3
230,230,1,10
231,231,44,1
232,232,14038,9
233,233,289,9
234,234,9911,1
235,235,2573,17
236,236,74,1
237,237,2095,1
238,238,0,4
239,239,1,17
240,240,3346,11
241,241,2377,11
242,242,5,7
243,243,145,3
244,244,321,2
245,245,5000,6
246,246,311,0
247,247,41,0
248,248,27,0
249,249,48,0
250,250,520,7
251,251,4987,0
252,252,64,0
253,253,7,8
254,254,6,1
255,255,1395,1
256,256,2924,3
257,257,1,6
258,258,0,2
259,259,284,0
260,260,2,0
261,261,3183,5
262,262,14,1
263,263,2,0
264,264,8735,17
265,265,2,0
266,266,10,17
267,267,2,1
268,268,1,0
269,269,0,1
270,270,0,13
271,271,2,11
272,272,0,0
273,273,274,8
274,274,703,0
275,275,34,1
276,276,15,4
277,277,110,12
278,278,5395,11
279,279,4201,2
280,280,0,18
281,281,3,2
282,282,6,1
283,283,7,7
284,284,223,7
285,285,43,13
286,286,0,16
287,287,27,9
288,288,135,1
289,289,1,0
290,290,3490,4
291,291,0,12
292,292,9097,5
293,293,1,0
294,294,3881,3
295,295,7209,1
296,296,16145,11
297,297,2510,15
298,298,1982,2
299,299,471,0
300,300,1972,18
301,301,1,9
302,302,154,0
303,303,122,10
304,304,4494,17
305,305,71,6
306,306,31,1
307,307,457,6
308,308,8,0
309,309,1,1
310,310,83,16
311,311,43,16
312,312,5,3
313,313,25,3
314,314,25,6
315,315,16,5
316,316,29,7
317,317,741,16
318,318,12,7
319,319,11701,2
320,320,8322,1
321,321,86,10
322,322,17,0
323,323,153,8
324,324,4089,1
325,325,523,6
326,326,2573,2
327,327,148,1
328,328,426,14
329,329,11,0
330,330,1242,0
331,331,4,2
332,332,815,3
333,333,4645,5
334,334,1,1
335,335,350,2
336,336,0,1
337,337,1128,0
338,338,0,7
339,339,10219,1
340,340,1,2
341,341,12997,0
342,342,2481,1
343,343,282,8
344,344,2048,2
345,345,2335,10
346,346,11359,12
347,347,7,0
348,348,271,9
349,349,0,0
350,350,357,5
351,351,2,1
352,352,208,2
353,353,225,1
354,354,73,5
355,355,133,0
356,356,1684,4
357,357,2438,0
358,358,97,3
359,359,300,8
360,360,9728,0
361,361,1,3
362,362,1,7
363,363,0,1
364,364,553,1
365,365,44,11
366,366,1878,0
367,367,637,0
368,368,18,4
369,369,6892,10
370,370,1659,12
371,371,9,3
372,372,25,3
373,373,14,8
374,374,2,15
375,375,2,10
376,376,10239,0
377,377,54,6
378,378,30,0
379,379,1176,1
380,380,184,0
381,381,10241,17
382,382,1999,0
383,383,84,1
384,384,28,7
385,385,17385,0
386,386,1037,10
387,387,11991,0
388,388,1,0
389,389,4175,0
390,390,445,1
391,391,1,1
392,392,266,6
393,393,744,1
394,394,0,2
395,395,65,14
396,396,3208,0
397,397,11,13
398,398,68,17
399,399,57,8
400,400,12,7
401,401,8507,0
402,402,2020,2
403,403,1,1
404,404,19387,1
405,405,5638,0
406,406,10,0
407,407,3618,0
408,408,1,11
409,409,19813,2
410,410,601,0
411,411,510,0
412,412,0,0
413,413,6797,4
414,414,0,9
415,415,6,1
416,416,1,2
417,417,1926,3
418,418,3,1
419,419,7839,2
420,420,544,1
421,421,0,0
422,422,0,2
423,423,0,1
424,424,321,10
425,425,2496,0
426,426,6,5
427,427,4126,0
428,428,0,2
429,429,2483,4
430,430,9383,12
431,431,1834,0
432,432,844,4
433,433,3660,0
434,434,0,0
435,435,4,1
436,436,1,4
437,437,110,0
438,438,1383,18
439,439,413,14
440,440,4201,0
441,441,2,1
442,442,1238,0
443,443,3,0
444,444,9,7
445,445,955,0
446,446,16252,0
447,447,340,0
448,448,0,0
449,449,358,9
450,450,0,2
451,451,5938,2
452,452,952,16
453,453,2,0
454,454,0,3
455,455,3,0
456,456,16222,14
457,457,68,0
458,458,2080,1
459,459,442,12
460,460,225,2
461,461,2,14
462,462,11358,4
463,463,12,0
464,464,239,6
465,465,859,0
466,466,505,16
467,467,10730,15
468,468,2,12
469,469,115,10
470,470,38,2
471,471,80,0
472,472,1,0
473,473,1,0
474,474,9,10
475,475,13,0
476,476,49,1
477,477,338,0
478,478,433,0
479,479,41,11
480,480,40,6
481,481,4,7
482,482,266,2
483,483,15,0
484,484,0,0
485,485,44,2
486,486,80,2
487,487,5,0
488,488,225,4
489,489,210,1
490,490,879,2
491,491,499,1
492,492,523,5
493,493,14,0
494,494,2154,1
495,495,176,6
496,496,51,0
497,497,396,0
498,498,24,0
499,499,120,4
500,500,1265,0
501,501,6080,0
502,502,8743,3
503,503,109,2
504,504,130,10
505,505,2454,0
506,506,14,10
507,507,3637,0
508,508,99,2
509,509,1,1
510,510,0,2
511,511,3817,17
512,512,0,5
513,513,10,12
514,514,18,0
515,515,2,1
516,516,14,2
517,517,1347,2
518,518,0,0
519,519,3268,0
520,520,4446,8
521,521,27,2
522,522,2,0
523,523,304,0
524,524,1,18
525,525,25,5
526,526,12936,7
527,527,19071,5
528,528,1834,2
529,529,14,0
530,530,756,1
531,531,911,4
532,532,32,9
533,533,463,17
534,534,0,2
535,535,4,9
536,536,137,0
537,537,2,0
538,538,2,0
539,539,3596,0
540,540,17846,7
541,541,190,5
542,542,3702,0
543,543,18070,0
544,544,1,13
545,545,61,1
546,546,33,0
547,547,0,0
548,548,1538,6
549,549,52,1
550,550,76,2
551,551,2,0
552,552,3,0
553,553,7553,0
554,554,0,0
555,555,5,0
556,556,11,2
557,557,95,2
558,558,261,0
559,559,98,17
560,560,0,0
561,561,6,5
562,562,3881,1
563,563,447,3
564,564,505,0
565,565,630,0
566,566,1666,2
567,567,0,0
568,568,25,4
569,569,159,1
570,570,18,8
571,571,3918,0
572,572,87,7
573,573,1769,1
574,574,4240,1
575,575,110,0
576,576,7750,1
577,577,263,4
578,578,4163,0
579,579,19,0
580,580,104,0
581,581,146,6
582,582,1,0
583,583,36,8
584,584,8409,8
585,585,417,0
586,586,3,1
587,587,19,5
588,588,3,1
589,589,0,5
590,590,9350,5
591,591,61,1
592,592,13,16
593,593,296,0
594,594,0,3
595,595,9,0
596,596,889,1
597,597,430,0
598,598,16527,1
599,599,373,3
600,600,83,15
601,601,1640,0
602,602,7260,3
603,603,1070,0
604,604,13601,0
605,605,2035,4
606,606,4951,2
607,607,1,3
608,608,1210,4
609,609,56,0
610,610,184,11
611,611,532,3
612,612,14575,0
613,613,17014,1
614,614,11,9
615,615,1227,17
616,616,1455,3
617,617,20,4
618,618,1,7
619,619,0,14
620,620,1938,2
621,621,94,0
622,622,17187,10
623,623,72,10
624,624,15867,16
625,625,41,0
626,626,2300,1
627,627,0,7
628,628,189,0
629,629,2511,1
630,630,9084,13
631,631,3114,19
632,632,0,7
633,633,27,16
634,634,0,8
635,635,1,5
636,636,664,5
637,637,990,0
638,638,1866,13
639,639,4881,0
640,640,1302,10
641,641,2480,5
642,642,0,0
643,643,6,6
644,644,379,4
645,645,4520,2
646,646,0,9
647,647,123,2
648,648,678,13
649,649,0,2
650,650,37,1
651,651,6698,0
652,652,639,2
653,653,6,4
654,654,4274,2
655,655,21,13
656,656,4299,5
657,657,12,0
658,658,272,0
659,659,35,0
660,660,9,1
661,661,6090,1
662,662,3,0
663,663,0,3
664,664,19,1
665,665,1036,18
666,666,2657,1
667,667,19738,0
668,668,12,5
669,669,39,3
670,670,1,0
671,671,231,3
672,672,19499,2
673,673,869,1
674,674,286,13
675,675,33,16
676,676,8231,1
677,677,102,3
678,678,1,1
679,679,25,1
680,680,0,13
681,681,4,1
682,682,0,5
683,683,64,0
684,684,433,0
685,685,20,8
686,686,45,3
687,687,13042,1
688,688,1485,1
689,689,162,4
690,690,10,7
691,691,6794,9
692,692,6,1
693,693,16,5
694,694,7710,0
695,695,143,1
696,696,1342,5
697,697,273,2
698,698,528,4
699,699,12,8
700,700,6,7
701,701,15,2
702,702,2,0
703,703,5356,3
704,704,10,19
705,705,201,16
706,706,2259,5
707,707,2074,0
708,708,55,14
709,709,82,4
710,710,18919,1
711,711,660,6
712,712,2865,0
713,713,7202,1
714,714,2158,0
715,715,3,8
716,716,202,3
717,717,1,6
718,718,525,2
719,719,12525,0
720,720,120,0
721,721,51,1
722,722,0,3
723,723,13119,0
724,724,1,0
725,725,0,1
726,726,6,1
727,727,0,8
728,728,65,0
729,729,124,1
730,730,14,4
731,731,0,15
732,732,1,0
733,733,31,16
734,734,0,1
735,735,845,0
736,736,4,5
737,737,12,0
738,738,34,6
739,739,43,5
740,740,0,10
741,741,1,2
742,742,4746,2
743,743,0,0
744,744,114,7
745,745,94,5
746,746,17,8
747,747,51,1
748,748,2005,0
749,749,3786,1
750,750,8,0
751,751,15,3
752,752,6,6
753,753,85,13
754,754,722,5
755,755,5,0
756,756,17,0
757,757,9641,2
758,758,0,9
759,759,69,6
760,760,972,3
761,761,2,12
762,762,0,6
763,763,1,0
764,764,8541,1
765,765,0,13
766,766,3,3
767,767,0,2
768,768,1,0
769,769,372,1
770,770,6,1
771,771,218,12
772,772,272,2
773,773,4127,11
774,774,0,2
775,775,4300,0
776,776,368,15
777,777,2,2
778,778,1850,4
779,779,4397,0
780,780,7,0
781,781,8538,11
782,782,65,0
783,783,312,1
784,784,17027,13
785,785,24,6
786,786,2821,4
787,787,15,0
788,788,2437,0
789,789,304,0
790,790,4,1
791,791,42,0
792,792,15,0
793,793,0,18
794,794,0,14
795,795,20,0
796,796,0,1
797,797,2,11
798,798,1121,0
799,799,937,2
800,800,1291,2
801,801,15,0
802,802,6315,5
803,803,282,0
804,804,1,18
805,805,2,1
806,806,801,0
807,807,2,6
808,808,113,9
809,809,18347,8
810,810,0,7
811,811,0,4
812,812,18601,10
813,813,256,0
814,814,1,0
815,815,6816,4
816,816,5708,0
817,817,154,18
818,818,379,15
819,819,9,0
820,820,0,0
821,821,285,2
822,822,11,9
823,823,588,5
824,824,3594,1
825,825,0,0
826,826,288,9
827,827,5,1
828,828,5333,4
829,829,7,15
830,830,337,2
831,831,185,4
832,832,35,6
833,833,681,17
834,834,1128,3
835,835,213,15
836,836,1589,0
837,837,16809,10
838,838,44,0
839,839,122,0
840,840,0,0
841,841,2357,1
842,842,130,6
843,843,39,0
844,844,0,2
845,845,6291,18
846,846,34,9
847,847,717,5
848,848,2,0
849,849,13366,4
850,850,3,7
851,851,4,2
852,852,4561,1
853,853,8000,3
854,854,4,10
855,855,76,4
856,856,1224,11
857,857,5589,0
858,858,29,12
859,859,126,2
860,860,1334,4
861,861,1194,7
862,862,2056,1
863,863,220,2
864,864,1,12
865,865,7310,1
866,866,4887,0
867,867,2409,4
868,868,1,4
869,869,4,5
870,870,1360,1
871,871,0,0
872,872,16086,0
873,873,28,8
874,874,1054,3
875,875,6155,2
876,876,34,6
877,877,15,1
878,878,330,0
879,879,247,4
880,880,40,13
881,881,307,1
882,882,10159,0
883,883,74,0
884,884,3,0
885,885,28,2
886,886,34,4
887,887,1,17
888,888,2,15
889,889,732,1
890,890,19,11
891,891,12466,0
892,892,6,2
893,893,1,2
894,894,1509,1
895,895,5747,4
896,896,9,2
897,897,4,1
898,898,3,1
899,899,132,8
900,900,75,0
901,901,8,2
902,902,0,9
903,903,86,0
904,904,13059,1
905,905,523,1
906,906,100,1
907,907,1,4
908,908,7,4
909,909,11,17
910,910,1699,4
911,911,5493,1
912,912,7133,1
913,913,17013,1
914,914,16625,3
915,915,12220,10
916,916,0,0
917,917,1,19
918,918,13,6
919,919,183,8
920,920,1,2
921,921,3972,0
922,922,359,14
923,923,164,2
924,924,2,3
925,925,7,0
926,926,2,0
927,927,4236,0
928,928,255,0
929,929,1245,1
930,930,11,0
931,931,26,11
932,932,38,8
933,933,1616,15
934,934,1839,0
935,935,4,12
936,936,10837,1
937,937,1,4
938,938,6732,0
939,939,1,14
940,940,8,0
941,941,4001,10
942,942,3,12
943,943,42,7
944,944,62,1
945,945,6,0
946,946,959,0
947,947,4210,2
948,948,5371,6
949,949,19,14
950,950,145,0
951,951,7,14
952,952,6,2
953,953,2,2
954,954,10666,3
955,955,6182,0
956,956,1938,15
957,957,127,2
958,958,95,0
959,959,144,3
960,960,154,0
961,961,52,2
962,962,1,2
963,963,1,7
964,964,12124,1
965,965,87,1
966,966,12246,1
967,967,2,3
968,968,186,12
969,969,4,0
970,970,7,0
971,971,0,3
972,972,1,1
973,973,8366,0
974,974,15,15
975,975,328,0
976,976,72,2
977,977,36,4
978,978,147,7
979,979,3,0
980,980,17748,17
981,981,2978,3
982,982,1332,0
983,983,75,1
984,984,2,0
985,985,8707,0
986,986,19,1
987,987,0,5
988,988,19,19
989,989,2319,0
990,990,382,2
991,991,1468,5
992,992,2299,1
993,993,4,3
994,994,8997,0
995,995,54,0
996,996,454,5
997,997,0,4
998,998,18657,0
999,999,10,2
1000,1000,0,3
1001,1001,67,6
1002,1002,1,0
1003,1003,2,3
1004,1004,423,0
1005,1005,33,0
1006,1006,8816,0
1007,1007,15,5
1008,1008,1133,0
1009,1009,69,0
1010,1010,566,0
1011,1011,300,13
1012,1012,79,1
1013,1013,11849,11
1014,1014,19,2
1015,1015,3,2
1016,1016,684,0
1017,1017,3981,0
1018,1018,0,3
1019,1019,62,0
1020,1020,6480,0
1021,1021,1449,2
1022,1022,18354,0
1023,1023,146,2
1024,1024,566,3
1025,1025,12,0
1026,1026,11540,19
1027,1027,25,0
1028,1028,1290,0
1029,1029,37,9
1030,1030,202,0
1031,1031,1060,5
1032,1032,115,11
1033,1033,7552,3
1034,1034,44,4
1035,1035,494,9
1036,1036,19,0
1037,1037,39,6
1038,1038,56,2
1039,1039,1,0
1040,1040,0,6
1041,1041,612,0
1042,1042,540,0
1043,1043,583,8
1044,1044,0,3
1045,1045,16,4
1046,1046,3,3
1047,1047,1954,0
1048,1048,4641,0
1049,1049,6,4
1050,1050,614,5
1051,1051,1,0
1052,1052,9,0
1053,1053,1,0
1054,1054,10,0
1055,1055,661,3
1056,1056,7813,6
1057,1057,4,5
1058,1058,164,0
1059,1059,874,10
1060,1060,12210,3
1061,1061,335,0
1062,1062,7,2
1063,1063,394,0
1064,1064,15,0
1065,1065,15572,5
1066,1066,36,0
1067,1067,739,4
1068,1068,0,4
1069,1069,36,17
1070,1070,5401,14
1071,1071,335,3
1072,1072,58,4
1073,1073,10219,15
1074,1074,4328,1
1075,1075,15,18
1076,1076,168,0
1077,1077,94,2
1078,1078,423,17
1079,1079,18,3
1080,1080,6,5
1081,1081,8007,0
1082,1082,9005,14
1083,1083,3871,9
1084,1084,15915,0
1085,1085,1380,18
1086,1086,1697,2
1087,1087,1660,6
1088,1088,85,5
1089,1089,66,4
1090,1090,6,8
1091,1091,482,0
1092,1092,11,3
1093,1093,7,2
1094,1094,260,16
1095,1095,40,0
1096,1096,5,3
1097,1097,2908,0
1098,1098,4638,13
1099,1099,2,17
1100,1100,0,13
1101,1101,18,6
1102,1102,2394,9
1103,1103,3706,5
1104,1104,1,13
1105,1105,1878,1
1106,1106,1,0
1107,1107,32,3
1108,1108,19710,3
1109,1109,3,2
1110,1110,2,11
1111,1111,46,2
1112,1112,370,9
1113,1113,9899,0
1114,1114,16358,6
1115,1115,0,1
1116,1116,1,0
1117,1117,2230,1
1118,1118,9,12
1119,1119,5982,0
1120,1120,587,0
1121,1121,1,6
1122,1122,3456,0
1123,1123,3,1
1124,1124,47,3
1125,1125,182,0
1126,1126,106,1
1127,1127,745,3
1128,1128,524,6
1129,1129,18399,0
1130,1130,19879,4
1131,1131,125,18
1132,1132,0,12
1133,1133,1153,5
1134,1134,15660,1
1135,1135,15,0
1136,1136,70,0
1137,1137,47,12
1138,1138,0,0
1139,1139,644,0
1140,1140,22,0
1141,1141,2155,8
1142,1142,3442,5
1143,1143,3070,0
1144,1144,43,8
1145,1145,15,3
1146,1146,1437,3
1147,1147,2494,19
1148,1148,96,19
1149,1149,6518,2
1150,1150,2,2
1151,1151,5630,12
1152,1152,1,0
1153,1153,2,1
1154,1154,150,2
1155,1155,0,0
1156,1156,0,0
1157,1157,0,7
1158,1158,53,10
1159,1159,1883,3
1160,1160,0,2
1161,1161,522,1
1162,1162,3132,3
1163,1163,2,17
1164,1164,2,5
1165,1165,4649,0
1166,1166,3132,0
1167,1167,158,5
1168,1168,3006,1
1169,1169,0,6
1170,1170,34,0
1171,1171,1280,0
1172,1172,7,1
1173,1173,1491,2
1174,1174,110,1
1175,1175,1459,4
1176,1176,72,0
1177,1177,26,1
1178,1178,5,0
1179,1179,4,7
1180,1180,1478,1
1181,1181,1,0
1182,1182,0,2
1183,1183,3,9
1184,1184,3,0
1185,1185,3131,1
1186,1186,36,0
1187,1187,18083,0
1188,1188,1,0
1189,1189,529,2
1190,1190,61,4
1191,1191,33,6
1192,1192,5400,0
1193,1193,15486,3
1194,1194,5275,18
1195,1195,3,0
1196,1196,5,18
1197,1197,543,2
1198,1198,11,6
1199,1199,1239,1
1200,1200,212,0
1201,1201,180,4
1202,1202,3315,0
1203,1203,962,8
1204,1204,0,10
1205,1205,0,7
1206,1206,306,5
1207,1207,91,1
1208,1208,8,1
1209,1209,44,3
1210,1210,1581,0
1211,1211,3249,0
1212,1212,200,1
1213,1213,31,7
1214,1214,9,2
1215,1215,132,14
1216,1216,14,1
1217,1217,206,9
1218,1218,674,17
1219,1219,0,1
1220,1220,0,0
1221,1221,4,0
1222,1222,6619,17
1223,1223,490,5
1224,1224,2,0
1225,1225,6331,1
1226,1226,76,1
1227,1227,81,6
1228,1228,10177,3
1229,1229,0,7
1230,1230,4,8
1231,1231,259,0
1232,1232,3,0
1233,1233,695,0
1234,1234,4,8
1235,1235,1,16
1236,1236,4,0
1237,1237,46,5
1238,1238,3,6
1239,1239,1,0
1240,1240,4624,0
1241,1241,15,3
1242,1242,24,0
1243,1243,0,13
1244,1244,23,0
1245,1245,8,0
1246,1246,336,10
1247,1247,4,1
1248,1248,6206,17
1249,1249,9569,0
1250,1250,1,3
1251,1251,1,5
1252,1252,1,0
1253,1253,370,2
1254,1254,1,2
1255,1255,4256,5
1256,1256,1521,0
1257,1257,3025,1
1258,1258,138,2
1259,1259,19315,16
1260,1260,0,4
1261,1261,37,19
1262,1262,16,0
1263,1263,11675,12
1264,1264,236,9
1265,1265,2622,0
1266,1266,2,5
1267,1267,15987,5
1268,1268,103,4
1269,1269,98,0
1270,1270,14740,1
1271,1271,29,0
1272,1272,35,14
1273,1273,257,6
1274,1274,1,14
1275,1275,15,0
1276,1276,3,2
1277,1277,1,0
1278,1278,4917,3
1279,1279,269,4
1280,1280,23,16
1281,1281,40,1
1282,1282,51,10
1283,1283,427,11
1284,1284,9283,2
1285,1285,9886,0
1286,1286,33,1
1287,1287,17,7
1288,1288,62,5
1289,1289,215,10
1290,1290,70,14
1291,1291,558,3
1292,1292,186,2
1293,1293,15,0
1294,1294,20,1
1295,1295,29,1
1296,1296,0,10
1297,1297,2,14
1298,1298,1097,3
1299,1299,32,13
1300,1300,4,0
1301,1301,203,4
1302,1302,1542,2
1303,1303,7,1
1304,1304,3255,0
1305,1305,9354,7
1306,1306,293,0
1307,1307,622,1
1308,1308,0,0
1309,1309,11299,0
1310,1310,33,0
1311,1311,9008,4
1312,1312,241,0
1313,1313,0,0
1314,1314,0,1
1315,1315,701,0
1316,1316,203,5
1317,1317,0,4
1318,1318,1358,2
1319,1319,4246,15
1320,1320,101,8
1321,1321,73,3
1322,1322,0,12
1323,1323,2137,0
1324,1324,17,1
1325,1325,5612,2
1326,1326,27,0
1327,1327,209,11
1328,1328,9,0
1329,1329,2,1
1330,1330,1889,6
1331,1331,101,0
1332,1332,154,0
1333,1333,13919,2
1334,1334,13653,13
1335,1335,4404,0
1336,1336,3,0
1337,1337,284,12
1338,1338,5576,1
1339,1339,27,13
1340,1340,1,1
1341,1341,2757,1
1342,1342,87,3
1343,1343,207,0
1344,1344,16586,1
1345,1345,325,0
1346,1346,47,0
1347,1347,26,0
1348,1348,44,1
1349,1349,1,10
1350,1350,2326,1
1351,1351,3650,4
1352,1352,10,8
1353,1353,13,2
1354,1354,5358,2
1355,1355,0,3
1356,1356,130,0
1357,1357,71,18
1358,1358,776,2
1359,1359,2,0
1360,1360,618,2
1361,1361,28,0
1362,1362,367,10
1363,1363,0,0
1364,1364,70,3
1365,1365,133,0
1366,1366,4,0
1367,1367,1,14
1368,1368,3,6
1369,1369,20,0
1370,1370,1,0
1371,1371,11514,1
1372,1372,38,0
1373,1373,2700,1
1374,1374,15296,11
1375,1375,0,12
1376,1376,518,1
1377,1377,5196,15
1378,1378,432,0
1379,1379,49,1
1380,1380,50,6
1381,1381,0,10
1382,1382,151,0
1383,1383,18691,0
1384,1384,12973,1
1385,1385,0,1
1386,1386,915,12
1387,1387,12,1
1388,1388,7235,16
1389,1389,0,0
1390,1390,10212,9
1391,1391,3640,2
1392,1392,1,4
1393,1393,0,1
1394,1394,3536,0
1395,1395,2,0
1396,1396,152,0
1397,1397,8270,6
1398,1398,214,0
1399,1399,35,1
1400,1400,59,6
1401,1401,0,0
1402,1402,14414,9
1403,1403,14,1
1404,1404,3,2
1405,1405,10,0
1406,1406,13767,0
1407,1407,0,10
1408,1408,4977,1
1409,1409,935,2
1410,1410,3367,0
1411,1411,15535,1
1412,1412,3823,8
1413,1413,11048,5
1414,1414,1,0
1415,1415,2351,0
1416,1416,170,4
1417,1417,166,1
1418,1418,6933,0
1419,1419,14882,7
1420,1420,906,0
1421,1421,88,0
1422,1422,66,0
1423,1423,31,4
1424,1424,24,0
1425,1425,33,3
1426,1426,0,1
1427,1427,0,2
1428,1428,1990,16
1429,1429,59,0
1430,1430,9671,0
1431,1431,343,3
1432,1432,0,0
1433,1433,2,2
1434,1434,4,0
1435,1435,15509,17
1436,1436,5,9
1437,1437,124,6
1438,1438,10245,4
1439,1439,15747,2
1440,1440,6,14
1441,1441,0,4
1442,1442,2,14
1443,1443,0,2
1444,1444,3,5
1445,1445,216,0
1446,1446,7989,2
1447,1447,156,8
1448,1448,396,2
1449,1449,4,12
1450,1450,2473,0
1451,1451,363,6
1452,1452,4814,0
1453,1453,11699,0
1454,1454,21,0
1455,1455,0,18
1456,1456,5,10
1457,1457,54,0
1458,1458,11319,0
1459,1459,29,3
1460,1460,1809,7
1461,1461,161,7
1462,1462,3,0
1463,1463,15,9
1464,1464,527,0
1465,1465,648,1
1466,1466,52,3
1467,1467,5,7
1468,1468,1084,6
1469,1469,2,0
1470,1470,10298,1
1471,1471,3,9
1472,1472,1,8
1473,1473,102,0
1474,1474,129,0
1475,1475,114,0
1476,1476,54,1
1477,1477,18942,0
1478,1478,91,1
1479,1479,83,0
1480,1480,46,1
1481,1481,0,0
1482,1482,280,0
1483,1483,5,2
1484,1484,447,9
1485,1485,0,0
1486,1486,16455,0
1487,1487,76,3
1488,1488,6777,10
1489,1489,81,1
1490,1490,0,11
1491,1491,3102,0
1492,1492,500,4
1493,1493,2030,2
1494,1494,49,5
1495,1495,449,0
1496,1496,4431,6
1497,1497,418,0
1498,1498,20,1
1499,1499,581,1
1500,1500,641,2
1501,1501,13232,4
1502,1502,26,4
1503,1503,47,2
1504,1504,2791,4
1505,1505,112,3
1506,1506,1264,2
1507,1507,68,1
1508,1508,4,18
1509,1509,1383,0
1510,1510,1,6
1511,1511,3,7
1512,1512,399,0
1513,1513,1414,18
1514,1514,6632,1
1515,1515,9,0
1516,1516,1,18
1517,1517,12617,4
1518,1518,2,6
1519,1519,3,12
1520,1520,11,0
1521,1521,143,6
1522,1522,5856,0
1523,1523,1625,0
1524,1524,938,0
1525,1525,3,0
1526,1526,23,19
1527,1527,84,4
1528,1528,2,11
1529,1529,9,0
1530,1530,13,0
1531,1531,1,1
1532,1532,178,4
1533,1533,908,0
1534,1534,0,1
1535,1535,86,8
1536,1536,2039,7
1537,1537,1424,0
1538,1538,2878,0
1539,1539,61,0
1540,1540,3049,1
1541,1541,6,2
1542,1542,24,3
1543,1543,3,2
1544,1544,74,0
1545,1545,33,0
1546,1546,6,0
1547,1547,1482,0
1548,1548,14,9
1549,1549,9,1
1550,1550,1,0
